t001[c001]	t083[c001]
t001[c001]	t089[c001]
t001[c002]	t004[c004]
t001[c002]	t004[c007]
t001[c002]	t004[c008]
t001[c002]	t004[c009]
t001[c002]	t006[c005]
t001[c002]	t007[c003]
t001[c002]	t007[c004]
t001[c002]	t007[c007]
t001[c002]	t007[c008]
t001[c002]	t007[c009]
t001[c002]	t020[c002]
t001[c002]	t023[c004]
t001[c002]	t024[c002]
t001[c002]	t026[c002]
t001[c002]	t028[c002]
t001[c002]	t030[c004]
t001[c002]	t057[c002]
t001[c002]	t057[c003]
t001[c002]	t057[c006]
t001[c002]	t057[c012]
t001[c002]	t058[c002]
t001[c002]	t058[c003]
t001[c002]	t058[c006]
t001[c002]	t058[c010]
t001[c002]	t058[c015]
t001[c002]	t058[c019]
t001[c002]	t072[c003]
t001[c002]	t081[c003]
t001[c002]	t085[c002]
t001[c002]	t085[c008]
t001[c002]	t085[c017]
t001[c002]	t085[c023]
t001[c002]	t085[c033]
t001[c002]	t085[c034]
t001[c002]	t087[c013]
t001[c002]	t090[c002]
t001[c002]	t091[c002]
t001[c002]	t091[c010]
t001[c002]	t091[c018]
t001[c002]	t091[c021]
t001[c002]	t091[c024]
t001[c002]	t091[c026]
t001[c002]	t094[c004]
t001[c002]	t095[c011]
t001[c002]	t096[c002]
t001[c002]	t096[c007]
t001[c002]	t096[c009]
t001[c002]	t096[c016]
t001[c002]	t096[c017]
t001[c002]	t097[c002]
t001[c002]	t097[c009]
t001[c002]	t097[c017]
t001[c002]	t099[c003]
t001[c002]	t099[c005]
t001[c002]	t100[c002]
t001[c002]	t100[c008]
t001[c002]	t100[c014]
t001[c002]	t100[c020]
t001[c002]	t100[c026]
t001[c002]	t102[c003]
t001[c002]	t102[c005]
t001[c002]	t102[c013]
t001[c003]	t023[c000]
t001[c003]	t028[c003]
t001[c003]	t097[c000]
t001[c003]	t098[c000]
t001[c003]	t102[c000]
t001[c004]	t007[c005]
t001[c005]	t003[c000]
t001[c006]	t002[c002]
t001[c006]	t054[c000]
t001[c006]	t056[c000]
t001[c006]	t057[c000]
t001[c006]	t076[c000]
t002[c000]	t002[c002]
t002[c000]	t003[c001]
t002[c000]	t010[c001]
t002[c000]	t014[c001]
t002[c000]	t023[c001]
t002[c000]	t031[c001]
t002[c000]	t036[c000]
t002[c000]	t080[c001]
t002[c000]	t081[c001]
t002[c000]	t082[c001]
t002[c000]	t083[c001]
t002[c000]	t089[c001]
t002[c001]	t002[c002]
t002[c001]	t011[c000]
t002[c001]	t035[c000]
t002[c001]	t037[c000]
t002[c001]	t054[c000]
t002[c001]	t056[c000]
t002[c001]	t057[c000]
t002[c001]	t065[c000]
t002[c001]	t071[c009]
t002[c001]	t072[c003]
t002[c001]	t074[c006]
t002[c001]	t076[c000]
t002[c001]	t090[c000]
t002[c001]	t092[c000]
t002[c001]	t093[c000]
t002[c001]	t096[c003]
t002[c001]	t096[c004]
t003[c001]	t002[c000]
t003[c001]	t002[c002]
t003[c001]	t010[c001]
t003[c001]	t014[c001]
t003[c001]	t023[c001]
t003[c001]	t031[c001]
t003[c001]	t036[c000]
t003[c001]	t080[c001]
t003[c001]	t081[c001]
t003[c001]	t082[c001]
t003[c001]	t083[c001]
t003[c001]	t089[c001]
t004[c001]	t002[c000]
t004[c001]	t002[c002]
t004[c001]	t003[c001]
t004[c001]	t010[c001]
t004[c001]	t014[c001]
t004[c001]	t023[c001]
t004[c001]	t031[c001]
t004[c001]	t036[c000]
t004[c001]	t080[c001]
t004[c001]	t081[c001]
t004[c001]	t082[c001]
t004[c001]	t083[c001]
t004[c001]	t089[c001]
t004[c002]	t002[c001]
t004[c002]	t002[c002]
t004[c002]	t004[c007]
t004[c002]	t004[c008]
t004[c002]	t004[c009]
t004[c002]	t007[c004]
t004[c002]	t007[c007]
t004[c002]	t007[c008]
t004[c002]	t007[c009]
t004[c002]	t011[c000]
t004[c002]	t013[c002]
t004[c002]	t014[c004]
t004[c002]	t021[c000]
t004[c002]	t025[c000]
t004[c002]	t026[c002]
t004[c002]	t035[c000]
t004[c002]	t035[c005]
t004[c002]	t037[c000]
t004[c002]	t037[c003]
t004[c002]	t043[c000]
t004[c002]	t045[c004]
t004[c002]	t046[c000]
t004[c002]	t050[c003]
t004[c002]	t054[c000]
t004[c002]	t056[c000]
t004[c002]	t057[c000]
t004[c002]	t057[c002]
t004[c002]	t057[c003]
t004[c002]	t057[c006]
t004[c002]	t057[c012]
t004[c002]	t058[c002]
t004[c002]	t058[c003]
t004[c002]	t058[c006]
t004[c002]	t058[c010]
t004[c002]	t058[c015]
t004[c002]	t058[c019]
t004[c002]	t060[c000]
t004[c002]	t061[c000]
t004[c002]	t062[c000]
t004[c002]	t063[c000]
t004[c002]	t064[c000]
t004[c002]	t065[c000]
t004[c002]	t066[c000]
t004[c002]	t067[c000]
t004[c002]	t068[c016]
t004[c002]	t068[c017]
t004[c002]	t068[c018]
t004[c002]	t068[c019]
t004[c002]	t071[c007]
t004[c002]	t071[c008]
t004[c002]	t071[c009]
t004[c002]	t072[c003]
t004[c002]	t073[c002]
t004[c002]	t074[c006]
t004[c002]	t074[c007]
t004[c002]	t074[c014]
t004[c002]	t076[c000]
t004[c002]	t076[c007]
t004[c002]	t076[c008]
t004[c002]	t076[c009]
t004[c002]	t076[c013]
t004[c002]	t077[c012]
t004[c002]	t077[c013]
t004[c002]	t082[c003]
t004[c002]	t083[c004]
t004[c002]	t084[c000]
t004[c002]	t085[c002]
t004[c002]	t085[c008]
t004[c002]	t085[c017]
t004[c002]	t085[c023]
t004[c002]	t085[c032]
t004[c002]	t085[c034]
t004[c002]	t087[c013]
t004[c002]	t090[c000]
t004[c002]	t090[c002]
t004[c002]	t091[c002]
t004[c002]	t091[c010]
t004[c002]	t091[c018]
t004[c002]	t091[c021]
t004[c002]	t091[c026]
t004[c002]	t092[c000]
t004[c002]	t093[c000]
t004[c002]	t093[c002]
t004[c002]	t093[c018]
t004[c002]	t094[c004]
t004[c002]	t095[c011]
t004[c002]	t096[c002]
t004[c002]	t096[c003]
t004[c002]	t096[c004]
t004[c002]	t096[c007]
t004[c002]	t096[c009]
t004[c002]	t096[c016]
t004[c002]	t096[c017]
t004[c002]	t097[c002]
t004[c002]	t097[c009]
t004[c002]	t097[c017]
t004[c002]	t099[c003]
t004[c002]	t099[c005]
t004[c002]	t100[c002]
t004[c002]	t100[c008]
t004[c002]	t100[c014]
t004[c002]	t100[c020]
t004[c002]	t100[c026]
t004[c002]	t102[c003]
t004[c002]	t102[c005]
t004[c002]	t102[c013]
t004[c003]	t081[c005]
t004[c003]	t083[c002]
t004[c004]	t004[c007]
t004[c004]	t004[c008]
t004[c004]	t004[c009]
t004[c004]	t006[c005]
t004[c004]	t007[c004]
t004[c004]	t007[c007]
t004[c004]	t007[c008]
t004[c004]	t007[c009]
t004[c004]	t020[c002]
t004[c004]	t023[c004]
t004[c004]	t057[c002]
t004[c004]	t057[c003]
t004[c004]	t057[c006]
t004[c004]	t057[c012]
t004[c004]	t058[c002]
t004[c004]	t058[c003]
t004[c004]	t058[c006]
t004[c004]	t058[c010]
t004[c004]	t058[c015]
t004[c004]	t058[c019]
t004[c004]	t072[c003]
t004[c004]	t081[c003]
t004[c004]	t085[c002]
t004[c004]	t085[c008]
t004[c004]	t085[c017]
t004[c004]	t085[c023]
t004[c004]	t085[c033]
t004[c004]	t085[c034]
t004[c004]	t087[c013]
t004[c004]	t091[c002]
t004[c004]	t091[c010]
t004[c004]	t091[c018]
t004[c004]	t091[c021]
t004[c004]	t091[c026]
t004[c004]	t094[c004]
t004[c004]	t095[c011]
t004[c004]	t096[c007]
t004[c004]	t096[c009]
t004[c004]	t096[c016]
t004[c004]	t096[c017]
t004[c004]	t097[c009]
t004[c004]	t097[c017]
t004[c004]	t099[c003]
t004[c004]	t099[c005]
t004[c004]	t100[c002]
t004[c004]	t100[c008]
t004[c004]	t100[c014]
t004[c004]	t100[c020]
t004[c004]	t100[c026]
t004[c004]	t102[c003]
t004[c004]	t102[c005]
t004[c004]	t102[c013]
t004[c005]	t003[c004]
t004[c005]	t004[c010]
t004[c006]	t007[c006]
t004[c006]	t058[c012]
t004[c006]	t058[c021]
t004[c006]	t085[c012]
t004[c006]	t085[c027]
t004[c006]	t087[c017]
t004[c006]	t087[c031]
t004[c006]	t096[c011]
t004[c006]	t100[c012]
t004[c006]	t100[c024]
t004[c007]	t004[c008]
t004[c007]	t004[c009]
t004[c010]	t003[c004]
t004[c010]	t004[c005]
t005[c000]	t096[c000]
t005[c000]	t102[c000]
t005[c001]	t002[c000]
t005[c001]	t002[c002]
t005[c001]	t003[c001]
t005[c001]	t010[c001]
t005[c001]	t014[c001]
t005[c001]	t023[c001]
t005[c001]	t031[c001]
t005[c001]	t036[c000]
t005[c001]	t080[c001]
t005[c001]	t081[c001]
t005[c001]	t082[c001]
t005[c001]	t083[c001]
t005[c001]	t089[c001]
t006[c000]	t058[c000]
t006[c000]	t099[c000]
t006[c001]	t002[c000]
t006[c001]	t002[c002]
t006[c001]	t003[c001]
t006[c001]	t010[c001]
t006[c001]	t014[c001]
t006[c001]	t023[c001]
t006[c001]	t031[c001]
t006[c001]	t036[c000]
t006[c001]	t080[c001]
t006[c001]	t081[c001]
t006[c001]	t082[c001]
t006[c001]	t083[c001]
t006[c001]	t089[c001]
t006[c005]	t072[c003]
t007[c001]	t001[c001]
t007[c001]	t002[c000]
t007[c001]	t002[c002]
t007[c001]	t003[c001]
t007[c001]	t010[c001]
t007[c001]	t014[c001]
t007[c001]	t023[c001]
t007[c001]	t028[c001]
t007[c001]	t031[c001]
t007[c001]	t036[c000]
t007[c001]	t080[c001]
t007[c001]	t081[c001]
t007[c001]	t082[c001]
t007[c001]	t083[c001]
t007[c001]	t089[c001]
t007[c002]	t004[c003]
t007[c002]	t058[c004]
t007[c002]	t058[c008]
t007[c002]	t058[c017]
t007[c002]	t081[c005]
t007[c002]	t083[c002]
t007[c002]	t085[c006]
t007[c002]	t085[c021]
t007[c002]	t087[c011]
t007[c002]	t087[c025]
t007[c002]	t093[c006]
t007[c002]	t093[c022]
t007[c002]	t098[c003]
t007[c002]	t099[c008]
t007[c002]	t100[c006]
t007[c002]	t100[c018]
t007[c002]	t100[c027]
t007[c002]	t102[c009]
t007[c003]	t001[c002]
t007[c003]	t004[c004]
t007[c003]	t004[c007]
t007[c003]	t004[c008]
t007[c003]	t004[c009]
t007[c003]	t006[c005]
t007[c003]	t007[c004]
t007[c003]	t007[c007]
t007[c003]	t007[c008]
t007[c003]	t007[c009]
t007[c003]	t020[c002]
t007[c003]	t023[c004]
t007[c003]	t024[c002]
t007[c003]	t026[c002]
t007[c003]	t028[c002]
t007[c003]	t030[c004]
t007[c003]	t057[c002]
t007[c003]	t057[c003]
t007[c003]	t057[c006]
t007[c003]	t057[c012]
t007[c003]	t058[c002]
t007[c003]	t058[c003]
t007[c003]	t058[c006]
t007[c003]	t058[c010]
t007[c003]	t058[c015]
t007[c003]	t058[c019]
t007[c003]	t072[c003]
t007[c003]	t081[c003]
t007[c003]	t085[c002]
t007[c003]	t085[c008]
t007[c003]	t085[c017]
t007[c003]	t085[c023]
t007[c003]	t085[c033]
t007[c003]	t085[c034]
t007[c003]	t087[c013]
t007[c003]	t090[c002]
t007[c003]	t091[c002]
t007[c003]	t091[c010]
t007[c003]	t091[c018]
t007[c003]	t091[c021]
t007[c003]	t091[c024]
t007[c003]	t091[c026]
t007[c003]	t094[c004]
t007[c003]	t095[c011]
t007[c003]	t096[c002]
t007[c003]	t096[c007]
t007[c003]	t096[c009]
t007[c003]	t096[c016]
t007[c003]	t096[c017]
t007[c003]	t097[c002]
t007[c003]	t097[c009]
t007[c003]	t097[c017]
t007[c003]	t099[c003]
t007[c003]	t099[c005]
t007[c003]	t100[c002]
t007[c003]	t100[c008]
t007[c003]	t100[c014]
t007[c003]	t100[c020]
t007[c003]	t100[c026]
t007[c003]	t102[c003]
t007[c003]	t102[c005]
t007[c003]	t102[c013]
t007[c004]	t004[c007]
t007[c004]	t004[c008]
t007[c004]	t004[c009]
t007[c004]	t007[c007]
t007[c004]	t007[c008]
t007[c004]	t007[c009]
t007[c005]	t001[c004]
t007[c006]	t096[c011]
t007[c007]	t004[c007]
t007[c007]	t004[c008]
t007[c007]	t004[c009]
t007[c007]	t007[c004]
t007[c007]	t007[c008]
t007[c007]	t007[c009]
t008[c000]	t000[c001]
t008[c000]	t001[c006]
t008[c000]	t002[c000]
t008[c000]	t002[c002]
t008[c000]	t002[c003]
t008[c000]	t003[c001]
t008[c000]	t010[c001]
t008[c000]	t012[c001]
t008[c000]	t014[c001]
t008[c000]	t023[c001]
t008[c000]	t031[c001]
t008[c000]	t036[c000]
t008[c000]	t037[c000]
t008[c000]	t040[c001]
t008[c000]	t050[c000]
t008[c000]	t054[c000]
t008[c000]	t055[c000]
t008[c000]	t056[c000]
t008[c000]	t057[c000]
t008[c000]	t072[c003]
t008[c000]	t076[c000]
t008[c000]	t080[c001]
t008[c000]	t081[c001]
t008[c000]	t082[c001]
t008[c000]	t083[c001]
t008[c000]	t089[c001]
t008[c000]	t093[c000]
t008[c000]	t104[c001]
t008[c001]	t000[c001]
t008[c001]	t001[c001]
t008[c001]	t002[c000]
t008[c001]	t002[c002]
t008[c001]	t003[c001]
t008[c001]	t005[c001]
t008[c001]	t006[c001]
t008[c001]	t007[c001]
t008[c001]	t010[c001]
t008[c001]	t012[c001]
t008[c001]	t014[c001]
t008[c001]	t023[c001]
t008[c001]	t028[c001]
t008[c001]	t031[c001]
t008[c001]	t036[c000]
t008[c001]	t039[c000]
t008[c001]	t080[c001]
t008[c001]	t081[c001]
t008[c001]	t082[c001]
t008[c001]	t083[c001]
t008[c001]	t089[c001]
t008[c001]	t104[c001]
t008[c003]	t005[c000]
t008[c003]	t096[c000]
t008[c003]	t097[c000]
t008[c003]	t102[c000]
t009[c000]	t002[c002]
t009[c000]	t017[c000]
t009[c000]	t019[c000]
t009[c000]	t020[c000]
t009[c000]	t026[c000]
t009[c000]	t032[c000]
t009[c000]	t039[c000]
t009[c000]	t091[c000]
t009[c000]	t095[c000]
t009[c001]	t002[c000]
t009[c001]	t002[c002]
t009[c001]	t003[c001]
t009[c001]	t010[c001]
t009[c001]	t014[c001]
t009[c001]	t023[c001]
t009[c001]	t031[c001]
t009[c001]	t036[c000]
t009[c001]	t080[c001]
t009[c001]	t081[c001]
t009[c001]	t082[c001]
t009[c001]	t083[c001]
t009[c001]	t089[c001]
t009[c002]	t031[c002]
t009[c002]	t080[c002]
t009[c002]	t089[c002]
t010[c000]	t097[c000]
t010[c000]	t098[c000]
t010[c000]	t102[c000]
t010[c001]	t002[c000]
t010[c001]	t002[c002]
t010[c001]	t003[c001]
t010[c001]	t014[c001]
t010[c001]	t023[c001]
t010[c001]	t031[c001]
t010[c001]	t036[c000]
t010[c001]	t080[c001]
t010[c001]	t081[c001]
t010[c001]	t082[c001]
t010[c001]	t083[c001]
t010[c001]	t089[c001]
t010[c002]	t039[c002]
t010[c002]	t040[c033]
t010[c002]	t040[c034]
t011[c000]	t002[c002]
t011[c000]	t037[c000]
t011[c000]	t054[c000]
t011[c000]	t056[c000]
t011[c000]	t057[c000]
t011[c000]	t071[c009]
t011[c000]	t072[c003]
t011[c000]	t074[c006]
t011[c000]	t076[c000]
t011[c000]	t090[c000]
t011[c000]	t092[c000]
t011[c000]	t093[c000]
t011[c000]	t096[c003]
t011[c000]	t096[c004]
t011[c001]	t001[c001]
t011[c001]	t002[c000]
t011[c001]	t002[c002]
t011[c001]	t003[c001]
t011[c001]	t005[c000]
t011[c001]	t005[c001]
t011[c001]	t006[c001]
t011[c001]	t007[c001]
t011[c001]	t010[c000]
t011[c001]	t010[c001]
t011[c001]	t014[c000]
t011[c001]	t014[c001]
t011[c001]	t020[c000]
t011[c001]	t023[c000]
t011[c001]	t023[c001]
t011[c001]	t024[c000]
t011[c001]	t026[c000]
t011[c001]	t028[c000]
t011[c001]	t028[c001]
t011[c001]	t031[c000]
t011[c001]	t031[c001]
t011[c001]	t036[c000]
t011[c001]	t039[c000]
t011[c001]	t079[c000]
t011[c001]	t080[c000]
t011[c001]	t080[c001]
t011[c001]	t081[c001]
t011[c001]	t081[c004]
t011[c001]	t082[c000]
t011[c001]	t082[c001]
t011[c001]	t083[c001]
t011[c001]	t089[c000]
t011[c001]	t089[c001]
t011[c001]	t091[c000]
t011[c001]	t095[c000]
t011[c001]	t096[c000]
t011[c001]	t097[c000]
t011[c001]	t098[c000]
t011[c001]	t100[c028]
t011[c001]	t102[c000]
t011[c002]	t000[c001]
t011[c002]	t000[c009]
t011[c002]	t001[c001]
t011[c002]	t001[c002]
t011[c002]	t001[c006]
t011[c002]	t002[c000]
t011[c002]	t002[c001]
t011[c002]	t002[c002]
t011[c002]	t002[c003]
t011[c002]	t003[c001]
t011[c002]	t004[c001]
t011[c002]	t004[c004]
t011[c002]	t004[c007]
t011[c002]	t004[c008]
t011[c002]	t004[c009]
t011[c002]	t005[c001]
t011[c002]	t006[c001]
t011[c002]	t006[c005]
t011[c002]	t007[c001]
t011[c002]	t007[c003]
t011[c002]	t007[c004]
t011[c002]	t007[c007]
t011[c002]	t007[c008]
t011[c002]	t007[c009]
t011[c002]	t008[c002]
t011[c002]	t009[c001]
t011[c002]	t010[c001]
t011[c002]	t011[c000]
t011[c002]	t012[c001]
t011[c002]	t013[c002]
t011[c002]	t014[c001]
t011[c002]	t014[c004]
t011[c002]	t014[c005]
t011[c002]	t015[c003]
t011[c002]	t017[c004]
t011[c002]	t017[c006]
t011[c002]	t018[c004]
t011[c002]	t019[c002]
t011[c002]	t019[c005]
t011[c002]	t020[c002]
t011[c002]	t021[c000]
t011[c002]	t021[c003]
t011[c002]	t022[c002]
t011[c002]	t023[c001]
t011[c002]	t023[c004]
t011[c002]	t024[c002]
t011[c002]	t025[c000]
t011[c002]	t025[c002]
t011[c002]	t025[c004]
t011[c002]	t026[c002]
t011[c002]	t027[c002]
t011[c002]	t028[c001]
t011[c002]	t028[c002]
t011[c002]	t029[c002]
t011[c002]	t030[c004]
t011[c002]	t031[c001]
t011[c002]	t031[c003]
t011[c002]	t032[c007]
t011[c002]	t033[c002]
t011[c002]	t034[c004]
t011[c002]	t034[c006]
t011[c002]	t034[c008]
t011[c002]	t035[c000]
t011[c002]	t035[c005]
t011[c002]	t036[c000]
t011[c002]	t037[c000]
t011[c002]	t037[c003]
t011[c002]	t040[c001]
t011[c002]	t041[c002]
t011[c002]	t042[c003]
t011[c002]	t043[c000]
t011[c002]	t045[c003]
t011[c002]	t045[c004]
t011[c002]	t046[c000]
t011[c002]	t047[c002]
t011[c002]	t047[c003]
t011[c002]	t047[c004]
t011[c002]	t048[c002]
t011[c002]	t050[c003]
t011[c002]	t051[c002]
t011[c002]	t053[c002]
t011[c002]	t054[c000]
t011[c002]	t054[c002]
t011[c002]	t056[c000]
t011[c002]	t057[c000]
t011[c002]	t057[c002]
t011[c002]	t057[c003]
t011[c002]	t057[c006]
t011[c002]	t057[c012]
t011[c002]	t058[c002]
t011[c002]	t058[c003]
t011[c002]	t058[c006]
t011[c002]	t058[c010]
t011[c002]	t058[c015]
t011[c002]	t058[c019]
t011[c002]	t059[c002]
t011[c002]	t060[c000]
t011[c002]	t061[c000]
t011[c002]	t062[c000]
t011[c002]	t062[c004]
t011[c002]	t063[c000]
t011[c002]	t064[c000]
t011[c002]	t064[c005]
t011[c002]	t065[c000]
t011[c002]	t066[c000]
t011[c002]	t066[c013]
t011[c002]	t067[c000]
t011[c002]	t068[c001]
t011[c002]	t070[c001]
t011[c002]	t071[c001]
t011[c002]	t071[c009]
t011[c002]	t072[c001]
t011[c002]	t072[c003]
t011[c002]	t073[c002]
t011[c002]	t074[c006]
t011[c002]	t074[c014]
t011[c002]	t075[c001]
t011[c002]	t076[c000]
t011[c002]	t076[c007]
t011[c002]	t076[c008]
t011[c002]	t076[c009]
t011[c002]	t079[c001]
t011[c002]	t080[c001]
t011[c002]	t081[c001]
t011[c002]	t081[c003]
t011[c002]	t082[c001]
t011[c002]	t082[c003]
t011[c002]	t083[c001]
t011[c002]	t083[c004]
t011[c002]	t085[c002]
t011[c002]	t085[c008]
t011[c002]	t085[c017]
t011[c002]	t085[c023]
t011[c002]	t085[c032]
t011[c002]	t085[c033]
t011[c002]	t085[c034]
t011[c002]	t087[c001]
t011[c002]	t087[c013]
t011[c002]	t088[c001]
t011[c002]	t089[c001]
t011[c002]	t090[c000]
t011[c002]	t090[c002]
t011[c002]	t091[c002]
t011[c002]	t091[c010]
t011[c002]	t091[c018]
t011[c002]	t091[c021]
t011[c002]	t091[c024]
t011[c002]	t091[c026]
t011[c002]	t092[c000]
t011[c002]	t092[c003]
t011[c002]	t093[c000]
t011[c002]	t093[c002]
t011[c002]	t093[c016]
t011[c002]	t093[c018]
t011[c002]	t094[c004]
t011[c002]	t095[c006]
t011[c002]	t095[c008]
t011[c002]	t095[c011]
t011[c002]	t096[c002]
t011[c002]	t096[c003]
t011[c002]	t096[c004]
t011[c002]	t096[c005]
t011[c002]	t096[c007]
t011[c002]	t096[c009]
t011[c002]	t096[c016]
t011[c002]	t096[c017]
t011[c002]	t097[c002]
t011[c002]	t097[c009]
t011[c002]	t097[c017]
t011[c002]	t098[c004]
t011[c002]	t099[c003]
t011[c002]	t099[c005]
t011[c002]	t100[c002]
t011[c002]	t100[c008]
t011[c002]	t100[c014]
t011[c002]	t100[c020]
t011[c002]	t100[c026]
t011[c002]	t102[c003]
t011[c002]	t102[c005]
t011[c002]	t102[c013]
t011[c002]	t102[c022]
t011[c002]	t103[c002]
t011[c002]	t104[c001]
t012[c000]	t002[c002]
t012[c000]	t020[c000]
t012[c000]	t026[c000]
t012[c000]	t031[c000]
t012[c000]	t039[c000]
t012[c000]	t086[c000]
t012[c000]	t091[c000]
t012[c000]	t095[c000]
t012[c001]	t002[c000]
t012[c001]	t002[c002]
t012[c001]	t003[c001]
t012[c001]	t010[c001]
t012[c001]	t014[c001]
t012[c001]	t023[c001]
t012[c001]	t031[c001]
t012[c001]	t036[c000]
t012[c001]	t080[c001]
t012[c001]	t081[c001]
t012[c001]	t082[c001]
t012[c001]	t083[c001]
t012[c001]	t089[c001]
t012[c002]	t031[c002]
t012[c002]	t080[c002]
t012[c002]	t089[c002]
t013[c000]	t058[c000]
t013[c000]	t081[c000]
t013[c000]	t083[c000]
t013[c000]	t083[c003]
t013[c000]	t098[c000]
t013[c000]	t099[c000]
t013[c001]	t002[c000]
t013[c001]	t002[c002]
t013[c001]	t003[c001]
t013[c001]	t010[c001]
t013[c001]	t014[c001]
t013[c001]	t023[c001]
t013[c001]	t031[c001]
t013[c001]	t036[c000]
t013[c001]	t080[c001]
t013[c001]	t081[c001]
t013[c001]	t082[c001]
t013[c001]	t083[c001]
t013[c001]	t089[c001]
t013[c002]	t072[c003]
t013[c002]	t074[c006]
t013[c002]	t096[c004]
t014[c000]	t026[c000]
t014[c000]	t096[c000]
t014[c001]	t002[c000]
t014[c001]	t002[c002]
t014[c001]	t003[c001]
t014[c001]	t010[c001]
t014[c001]	t023[c001]
t014[c001]	t031[c001]
t014[c001]	t036[c000]
t014[c001]	t080[c001]
t014[c001]	t081[c001]
t014[c001]	t082[c001]
t014[c001]	t083[c001]
t014[c001]	t089[c001]
t014[c004]	t013[c002]
t014[c004]	t045[c004]
t014[c004]	t050[c003]
t014[c004]	t071[c009]
t014[c004]	t072[c003]
t014[c004]	t074[c006]
t014[c004]	t074[c014]
t014[c004]	t096[c003]
t014[c004]	t096[c004]
t014[c005]	t013[c002]
t014[c005]	t045[c003]
t014[c005]	t045[c004]
t014[c005]	t050[c003]
t014[c005]	t071[c009]
t014[c005]	t072[c003]
t014[c005]	t074[c006]
t014[c005]	t074[c014]
t014[c005]	t096[c003]
t014[c005]	t096[c004]
t015[c000]	t000[c000]
t015[c000]	t002[c002]
t015[c000]	t012[c000]
t015[c000]	t020[c000]
t015[c000]	t026[c000]
t015[c000]	t031[c000]
t015[c000]	t039[c000]
t015[c000]	t080[c000]
t015[c000]	t086[c000]
t015[c000]	t089[c000]
t015[c000]	t091[c000]
t015[c000]	t095[c000]
t015[c000]	t104[c000]
t015[c001]	t002[c000]
t015[c001]	t002[c002]
t015[c001]	t003[c001]
t015[c001]	t010[c001]
t015[c001]	t014[c001]
t015[c001]	t023[c001]
t015[c001]	t031[c001]
t015[c001]	t036[c000]
t015[c001]	t080[c001]
t015[c001]	t081[c001]
t015[c001]	t082[c001]
t015[c001]	t083[c001]
t015[c001]	t089[c001]
t015[c003]	t007[c009]
t015[c003]	t023[c004]
t015[c003]	t047[c002]
t015[c003]	t047[c003]
t015[c003]	t054[c002]
t015[c003]	t057[c006]
t015[c003]	t057[c012]
t015[c003]	t073[c002]
t015[c003]	t085[c033]
t015[c003]	t085[c034]
t015[c003]	t087[c013]
t015[c003]	t093[c002]
t015[c003]	t093[c018]
t015[c003]	t094[c004]
t015[c003]	t095[c008]
t015[c003]	t095[c011]
t015[c003]	t096[c005]
t015[c003]	t097[c009]
t015[c003]	t097[c017]
t015[c004]	t014[c000]
t015[c004]	t026[c000]
t015[c004]	t096[c000]
t016[c000]	t000[c001]
t016[c000]	t001[c001]
t016[c000]	t001[c006]
t016[c000]	t002[c000]
t016[c000]	t002[c002]
t016[c000]	t002[c003]
t016[c000]	t003[c001]
t016[c000]	t005[c001]
t016[c000]	t006[c001]
t016[c000]	t006[c005]
t016[c000]	t007[c001]
t016[c000]	t009[c001]
t016[c000]	t010[c001]
t016[c000]	t011[c000]
t016[c000]	t012[c001]
t016[c000]	t013[c002]
t016[c000]	t014[c001]
t016[c000]	t014[c005]
t016[c000]	t021[c000]
